Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume;Bid_Ask_Spread;Capitalizacion_Mercado
15/06/2023;2.557.639.453.125;2.573.530.859.375;2.479.716.796.875;25.121.673.828.125;15837384409;0.017819375410116443;405063191987651.6;938.140.625;405063191987651.6
16/06/2023;26.327.462.890.625;26.463.173.828.125;25.245.357.421.875;25.575.283.203.125;16324646965;0.0289427732653721;429786537173591.56;121.781.640.625;429786537173591.56
17/06/2023;2.651.067.578.125;2.676.939.453.125;261.744.921.875;263.286.796.875;11090276850;0.0069349007932065195;294010733894652.56;59.490.234.375;294010733894652.56
18/06/2023;26.336.212.890.625;2.667.592.578.125;26.325.890.625;2.651.045.703.125;9565695129;-0.006602603438313832;251924183364158.56;35.003.515.625;251924183364158.56
19/06/2023;26.851.029.296.875;26.984.611.328.125;2.631.283.203.125;2.633.544.140.625;12826986222;0.019359247201741925;344417782837534.0;671.779.296.875;344417782837534.0
20/06/2023;2.832.748.828.125;2.838.896.875;26.668.791.015.625;268.416.640.625;22211859147;0.05352849528514009;629206179691418.1;1.720.177.734.375;629206179691418.1
21/06/2023;30.027.296.875;30.737.330.078.125;2.828.341.015.625;28.311.310.546.875;33346760979;0.05827421320682117;1001313091736098.6;2.453.919.921.875;1001313091736098.6
22/06/2023;2.991.228.125;30.495.998.046.875;29.679.158.203.125;29.995.935.546.875;20653160491;-0.0038377235796951737;617783145308180.1;81.683.984.375;617783145308180.1
23/06/2023;3.069.546.875;313.895.390.625;2.984.521.484.375;298.963.828.125;24115570085;0.02584590576815378;740238727932552.4;154.432.421.875;740238727932552.4
24/06/2023;305.486.953.125;308.041.484.375;30.290.146.484.375;3.070.873.828.125;12147822496;-0.004793067902493928;371100128140637.25;514.001.953.125;371100128140637.25
25/06/2023;3.048.026.171.875;31.041.271.484.375;30.327.943.359.375;30.545.150.390.625;12703464114;-0.0022426607224285255;387204910929468.56;713.328.125;387204910929468.56
26/06/2023;30.271.130.859.375;30.636.029.296.875;29.955.744.140.625;304.805.234.375;16493186997;-0.006884835938176551;499267421874329.2;68.028.515.625;499267421874329.2
27/06/2023;306.881.640.625;31.006.787.109.375;30.236.650.390.625;302.743.203.125;16428827944;0.013682563415242948;504170567300056.56;77.013.671.875;504170567300056.56
28/06/2023;3.008.624.609.375;30.703.279.296.875;29.921.822.265.625;30.696.560.546.875;14571500779;-0.01980891791303767;438401758392263.8;78.145.703.125;438401758392263.8
29/06/2023;304.453.515.625;30796.25;30.057.203.125;300.861.875;13180860821;0.011865197537731036;401295941591727.4;739.046.875;401295941591727.4
30/06/2023;30.477.251.953.125;3.125.686.328.125;29.600.275.390.625;30.441.353.515.625;26387306197;0.0010472432791648364;804212579330225.6;1.656.587.890.625;804212579330225.6
1/07/2023;30.590.078.125;306.412.890.625;30.328.865.234.375;3.047.184.765.625;9086606733;0.0036951443630783326;277960009853621.0;312.423.828.125;277960009853621.0
2/07/2023;3.062.076.953.125;30.766.140.625;3.026.401.953.125;3.058.726.953.125;10533418042;0.001002809469143997;322541366240392.6;50.212.109.375;322541366240392.6
3/07/2023;31.156.439.453.125;3.137.561.328.125;30.586.513.671.875;30.624.515.625;15271884873;0.017342426317960315;475817556380720.06;789.099.609.375;475817556380720.06
4/07/2023;3.077.758.203.125;31.325.197.265.625;3.065.935.546.875;31.156.865.234.375;12810828427;-0.012234379050443955;394286322800261.9;665.841.796.875;394286322800261.9
5/07/2023;30.514.166.015.625;30.877.330.078.125;3.022.561.328.125;30.778.724.609.375;12481622280;-0.008595533521292817;380866294396243.8;651.716.796.875;380866294396243.8
6/07/2023;29.909.337.890.625;31.460.052.734.375;298.922.265.625;30.507.150.390.625;21129219509;-0.020020299639946313;631960965659866.6;1.567.826.171.875;631960965659866.6
7/07/2023;30.342.265.625;3.043.464.453.125;2.977.728.515.625;29.907.998.046.875;13384770155;0.01437090998029806;406124251372582.44;657.359.375;406124251372582.44
8/07/2023;30.292.541.015.625;303.744.375;3.008.016.015.625;30.346.921.875;7509378699;-0.0016401345457067653;227478162241318.2;29.427.734.375;227478162241318.2
9/07/2023;30.171.234.375;3.042.758.984.375;30.085.591.796.875;30.291.611.328.125;7903327692;-0.004012544787339061;238453152137759.8;341.998.046.875;238453152137759.8
10/07/2023;30.414.470.703.125;31.026.083.984.375;2.998.539.453.125;30.172.423.828.125;14828209155;0.008029538805166095;450992132924557.44;1.040.689.453.125;450992132924557.44
11/07/2023;30.620.951.171.875;30.788.314.453.125;3.035.809.765.625;304.176.328.125;12151839152;0.006765948365584515;372100873321870.9;430.216.796.875;372100873321870.9
12/07/2023;30.391.646.484.375;3.095.996.484.375;302.288.359.375;3.062.224.609.375;14805659717;-0.007516669538967959;449968376087015.6;73.112.890.625;449968376087015.6
13/07/2023;31.476.048.828.125;31.814.515.625;302.683.515.625;3.038.748.828.125;23686079548;0.03505911799946575;745544196399700.9;15.461.640.625;745544196399700.9
14/07/2023;30.334.068.359.375;3.158.225.390.625;2.996.638.671.875;31.474.720.703.125;20917902660;-0.036955452769762046;634525089223192.1;16.158.671.875;634525089223192.1
15/07/2023;30.295.806.640.625;3.040.778.125;30.263.462.890.625;30.331.783.203.125;8011667756;-0.0012621409438578614;242719937204706.0;144.318.359.375;242719937204706.0
16/07/2023;302.491.328.125;30.437.560.546.875;30.089.669.921.875;3.029.747.265.625;8516564470;-0.0015417915284865274;257618689759248.7;347.890.625;257618689759248.7
17/07/2023;30.145.888.671.875;30.336.400.390.625;29.685.783.203.125;30.249.626.953.125;13240156074;-0.003418965294113633;399136271005053.56;6.506.171.875;399136271005053.56
18/07/2023;298.565.625;3.023.365.625;29.556.427.734.375;301.470.703.125;13138897269;-0.009643886494910275;392282307492977.8;677.228.515.625;392282307492977.8
19/07/2023;29.913.923.828.125;30.184.181.640.625;2.979.426.953.125;29.862.046.875;12128602812;0.0019193869502834365;362814100659750.7;389.912.109.375;362814100659750.7
20/07/2023;29.792.015.625;3.019.553.125;29.638.095.703.125;29915.25;14655207121;-0.004083626307646249;436608159536443.25;557.435.546.875;436608159536443.25
21/07/2023;29.908.744.140.625;30.045.998.046.875;297.338.515.625;29.805.111.328.125;10972789818;0.003910458253167224;328182363175417.2;312.146.484.375;328182363175417.2
22/07/2023;29.771.802.734.375;29.991.615.234.375;2.966.412.109.375;29.908.697.265.625;7873300598;-0.004589155219131938;234402352272092.72;327.494.140.625;234402352272092.72
23/07/2023;300.845.390.625;30.330.640.625;2.974.152.734.375;29.790.111.328.125;9220145050;0.010449658783391701;277383813918641.0;58.911.328.125;277383813918641.0
24/07/2023;29.176.916.015.625;3.009.339.453.125;28.934.294.921.875;30.081.662.109.375;15395817395;-0.030633538164858885;449202471125813.44;1.159.099.609.375;449202471125813.44
25/07/2023;29.227.390.625;2.935.316.015.625;2.906.243.359.375;29.178.970.703.125;10266772793;0.0017284554802405464;300070978879133.25;2.907.265.625;300070978879133.25
26/07/2023;2.935.497.265.625;29.675.552.734.375;29.113.912.109.375;29.225.759.765.625;13497554655;0.004355653333464597;396220347823764.9;561.640.625;396220347823764.9
27/07/2023;29.210.689.453.125;29.560.966.796.875;290.993.515.625;29.353.798.828.125;10770779217;-0.004927238584293436;314621886875959.9;461.615.234.375;314621886875959.9
28/07/2023;2.931.924.609.375;29.521.513.671.875;29.125.845.703.125;292.121.640.625;11218474952;0.0037094442045335473;328917227914258.25;39.566.796.875;328917227914258.25
29/07/2023;2.935.691.796.875;2.939.684.375;29.264.166.015.625;293.194.453.125;6481775959;0.0012840607690722545;190284965120178.88;132.677.734.375;190284965120178.88
30/07/2023;2.927.530.859.375;29.443.169.921.875;29.059.501.953.125;2.935.709.375;8678454527;-0.0027837737874393067;254064434394751.7;38.366.796.875;254064434394751.7
31/07/2023;29.230.111.328.125;29.489.873.046.875;29.131.578.125;29.278.314.453.125;11656781982;-0.0015450628224417467;340729035061541.56;358.294.921.875;340729035061541.56
1/08/2023;29.675.732.421.875;29.675.732.421.875;286.570.234.375;29.230.873.046.875;18272392391;0.01513023382608844;542246627302820.75;1.018.708.984.375;542246627302820.75
2/08/2023;29.151.958.984.375;29.987.998.046.875;28.946.509.765.625;29.704.146.484.375;19212655598;-0.01780750751690934;560086547973818.75;104.148.828.125;560086547973818.75
3/08/2023;291.786.796.875;2.937.570.703.125;2.895.948.828.125;291.618.125;12780357746;0.0009161807791750279;372913964962193.5;41.621.875;372913964962193.5
4/08/2023;29.074.091.796.875;29.302.078.125;288.853.359.375;291.743.828.125;12036639988;-0.0035908335462961935;349954375937048.4;4.167.421.875;349954375937048.4
5/08/2023;29.042.126.953.125;2.910.246.484.375;28.957.796.875;29.075.388.671.875;6598366353;-0.0011000318899209226;191630593307054.4;14.466.796.875;191630593307054.4
6/08/2023;2.904.185.546.875;29.160.822.265.625;28.963.833.984.375;29.043.701.171.875;7269806994;-9,35E+09;211128684005455.9;19.698.828.125;211128684005455.9
7/08/2023;29.180.578.125;2.924.428.125;28.724.140.625;29.038.513.671.875;13618163710;0.004765273802377892;397385890058694.9;520.140.625;397385890058694.9
8/08/2023;297.654.921.875;30.176.796.875;29.113.814.453.125;2.918.001.953.125;17570561357;0.01984638697905339;522996406801772.9;1.062.982.421.875;522996406801772.9
9/08/2023;29.561.494.140.625;30.093.435.546.875;2.937.680.078.125;297.666.953.125;18379521213;-0.006877101417061734;543326108645592.4;716.634.765.625;543326108645592.4
10/08/2023;29.429.591.796.875;29.688.564.453.125;29.354.447.265.625;2.956.397.265.625;11865344789;-0.004471948989328098;349192253669447.94;3.341.171.875;349192253669447.94
11/08/2023;2.939.771.484.375;295.177.734.375;29.253.517.578.125;2.942.490.234.375;10195168197;-0.0010837469218066252;299714647439474.8;264.255.859.375;299714647439474.8
12/08/2023;2.941.596.484.375;2.946.511.328.125;29.357.587.890.625;29.399.787.109.375;6194358008;0.0006206039371356436;182213017392929.28;107.525.390.625;182213017392929.28
13/08/2023;292.829.140.625;2.944.143.359.375;29.265.806.640.625;2.941.659.375;7329897180;-0.004533340724443713;214640749208901.1;175.626.953.125;214640749208901.1
14/08/2023;29.408.443.359.375;2.966.025.390.625;2.912.410.546.875;29.283.263.671.875;14013695304;0.004277614074716283;412120964603223.44;5.361.484.375;412120964603223.44
15/08/2023;2.917.034.765.625;2.943.912.109.375;29.088.853.515.625;29.408.048.828.125;12640195779;-0.008129120118753778;368718905316493.8;350.267.578.125;368718905316493.8
16/08/2023;28.701.779.296.875;292.219.765.625;28.701.779.296.875;2.916.907.421.875;14949271904;-0.016193584838703763;429070702837582.3;520.197.265.625;429070702837582.3
17/08/2023;2.666.455.078.125;28.745.947.265.625;25.409.111.328.125;28.699.802.734.375;31120851211;-0.07362412009606191;829823517471435.0;33.368.359.375;829823517471435.0
18/08/2023;26.049.556.640.625;268.081.953.125;25.668.921.875;26.636.078.125;24026236529;-0.023334248653811243;625872809323238.9;11.392.734.375;625872809323238.9
19/08/2023;26.096.205.078.125;2.624.944.921.875;25.802.408.203.125;2.604.783.203.125;10631443812;0.0017891559507894222;277440337994515.0;447.041.015.625;277440337994515.0
20/08/2023;26.189.583.984.375;26.260.681.640.625;26.004.314.453.125;26.096.861.328.125;9036580420;0.003571869420107809;236664281841148.72;2.563.671.875;236664281841148.72
21/08/2023;26.124.140.625;26.220.201.171.875;25.846.087.890.625;2.618.869.140.625;13371557893;-0.002501958864606914;349320458772060.7;37.411.328.125;349320458772060.7
22/08/2023;2.603.165.625;261.355.078.125;25.520.728.515.625;26.130.748.046.875;14503820706;-0.0035464695192522202;377558474930224.3;614.779.296.875;377558474930224.3
23/08/2023;26.431.640.625;267.868.984.375;25.804.998.046.875;26.040.474.609.375;16985265785;0.015248455549160829;448948441149228.5;981.900.390.625;448948441149228.5
24/08/2023;26.162.373.046.875;2.655.491.015.625;2.591.492.578.125;2.643.151.953.125;12871532023;-0.01023956576112509;336749822470523.6;639.984.375;336749822470523.6
25/08/2023;2.604.766.796.875;26.248.103.515.625;257.868.125;261.636.796.875;12406045118;-0.004393992436939317;323148544038995.94;461.291.015.625;323148544038995.94
26/08/2023;26.008.462.890.625;26.107.384.765.625;2.598.387.890.625;26.047.234.375;6034817316;-0.0015062619864454853;156956322214887.16;123.505.859.375;156956322214887.16
27/08/2023;26.089.693.359.375;26.165.373.046.875;2.596.509.765.625;260.082.421.875;6913768611;0.003118365040993392;180378103018662.03;200.275.390.625;180378103018662.03
28/08/2023;26.106.150.390.625;26.198.578.125;25.880.599.609.375;26.089.615.234.375;11002805166;0.0006305878251208892;287240886382341.7;317.978.515.625;287240886382341.7
29/08/2023;27.727.392.578.125;28.089.337.890.625;2.591.262.890.625;26.102.486.328.125;29368391712;0.060249892570851026;814308926386776.5;2.176.708.984.375;814308926386776.5
30/08/2023;27.297.265.625;2.776.016.015.625;2.706.920.703.125;27.726.083.984.375;16343655235;-0.015634289371322937;446137098233216.8;690.953.125;446137098233216.8
31/08/2023;2.593.147.265.625;27.456.078.125;257.529.296.875;273.019.296.875;20181001451;-0.05132914544958933;523323087302348.06;17.031.484.375;523323087302348.06
1/09/2023;25.800.724.609.375;26.125.869.140.625;25.362.609.375;25.934.021.484.375;17202862221;-0.005054814300673318;443846310657042.2;763.259.765.625;443846310657042.2
2/09/2023;25.868.798.828.125;2.597.028.515.625;2.575.309.375;2.580.091.015.625;10100387473;0.0026349868784771645;261284891625150.84;21.719.140.625;261284891625150.84
3/09/2023;2.596.956.640.625;260.871.484.375;2.581.703.125;2.586.947.265.625;8962524523;0.0038877655416867615;232752875767692.6;2.701.171.875;232752875767692.6
4/09/2023;25.812.416.015.625;26.081.525.390.625;25.657.025.390.625;25.968.169.921.875;10680635106;-0.006069712504034206;275692996667161.03;424.5;275692996667161.03
5/09/2023;25.779.982.421.875;25.858.375;2.558.998.828.125;2.581.495.703.125;11094740040;-0.0012573014244295709;286022203206472.75;26.838.671.875;286022203206472.75
6/09/2023;25.753.236.328.125;25.953.015.625;25.404.359.375;25.783.931.640.625;12752705327;-0.001038013801593385;328423434109169.6;54.865.625;328423434109169.6
7/09/2023;262.401.953.125;26.409.302.734.375;25.608.201.171.875;257.483.125;11088307100;0.01873210550195057;290959343988980.5;8.011.015.625;290959343988980.5
8/09/2023;25.905.654.296.875;26.414.005.859.375;2.567.748.046.875;26.245.208.984.375;10817356400;-0.012831149860508746;280230695304488.28;736.525.390.625;280230695304488.28
9/09/2023;25.895.677.734.375;259.219.765.625;25.810.494.140.625;2.590.542.578.125;5481314132;-0.00038518556307899995;141942344323147.44;111.482.421.875;141942344323147.44
10/09/2023;258.322.265.625;25.978.130.859.375;2.564.026.171.875;258.952.109.375;7899553047;-0.0024532679048573473;204063044052591.22;337.869.140.625;204063044052591.22
11/09/2023;25.162.654.296.875;25.883.947.265.625;24.930.296.875;2.583.171.484.375;14600006467;-0.026261881067480307;367374915461260.3;953.650.390.625;367374915461260.3
